"Name","TID","NPC","Cart","Scale","CollisionShape","SpawnToBuilding","SpawnToObstacle","SpawnToNation","MaxCompletions","CooldownSeconds","MinNationLevel","MaxNationLevel","BuildingNeeded","BuildingLevelNeeded","TechNeeded","OtherChallengeNeeded","OtherChallengeStagesCompleteNeeded","Stage","AvailableTID","AvailableSCW","AvailableIconSWF","AvailableIconExportName","AvailableSeconds","AvailableBGExportName","ActiveTID","ActiveSCW","ActiveIconSWF","ActiveIconExportName","ActiveSeconds","ActiveBGExportName","TaskCount","CoinTaskMinPercentage","CoinTaskMaxPercentage","RequiredAmountPercentage","CoinRewardSizePercentage","KnowledgeRewardSizePercentage","ReputationRewardSizePercentage","ResourceOrTag1","ResourceOrTag2","ResourceOrTag3","WorkerJobSeconds","WorkerJobTID","WorkerJobBGExportName","WorkerJobProfession","WorkerJobRewardData1","WorkerJobRewardAmount1","WorkerJobRewardData2","WorkerJobRewardAmount2","WorkerJobRewardReputation","WorkerJobRewardNationKnowledge","WinTID","WinSCW","WinIconSWF","WinIconExportName","WinBGExportName","LoseTID","LoseSCW","LoseIconSWF","LoseIconExportName","LoseBGExportName","ReviewSeconds","RewardPerk","RewardPerkSeconds","RewardNationKnowledge","RewardTradePartner","PreventTaskGemming","NoTaskFiltering","EvenTaskRequirementDistribution","FixedVillageLevelForTasks","Pool","OnCompletionStartChallenges","RewardIcons","RewardIconTooltips"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000,"TID_CHALLENGE054_SCAVENGERHUNT_3_CALENDAR_STAGE1_JOB_04","bg_image_valley_construction","Builder","Coins",630,"Socks",8,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE054_SCAVENGERHUNT_3_CALENDAR_STAGE1_JOB_05","bg_image_village_resource_stone","Stonemason","Coins",504,"Fish",11,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600,"TID_CHALLENGE054_SCAVENGERHUNT_3_CALENDAR_STAGE1_JOB_06","bg_image_village_resource_stone","Stonemason","Coins",378,"PotionIngredient5",8,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE054_SCAVENGERHUNT_3_CALENDAR_STAGE1_JOB_07","bg_image_village_library","Researcher","Coins",504,"Socks",6,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000,"TID_CHALLENGE054_SCAVENGERHUNT_3_CALENDAR_STAGE1_JOB_08","bg_image_village_library","Researcher","Reputation",47,"Fish",13,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE054_SCAVENGERHUNT_3_CALENDAR_STAGE1_JOB_09","bg_image_village_resource_wood","Lumberjack","Reputation",38,"PotionIngredient2",10,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400,"TID_CHALLENGE054_SCAVENGERHUNT_3_CALENDAR_STAGE1_JOB_10","bg_image_village_resource_clay","Claydigger","Reputation",19,"Socks",3,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,"TID_CHALLENGE054_SCAVENGERHUNT_3_CALENDAR_STAGE1_JOB_11","bg_image_village_resource_clay","Claydigger","Reputation",57,"Fish",16,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000,"TID_CHALLENGE054_SCAVENGERHUNT_3_CALENDAR_STAGE1_JOB_12","bg_image_village_resource_wood","Lumberjack","Reputation",47,"PotionIngredient1",13,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE054_SCAVENGERHUNT_3_CALENDAR_STAGE1_JOB_13","bg_image_valley_sheep_pasture","CowMilker","Reputation",38,"Socks",6,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600,"TID_CHALLENGE054_SCAVENGERHUNT_3_CALENDAR_STAGE1_JOB_14","bg_image_valley_sheep_pasture","CowMilker","Reputation",28,"Fish",8,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE054_SCAVENGERHUNT_3_CALENDAR_STAGE1_JOB_15","bg_image_valley_construction","Builder","Reputation",38,"PotionIngredient4",10,,,,,,,,,,,,,,,,,,,,,,,,,
"Challenge055_ScavengerHunt_4_Calendar","TID_CHALLENGE055_SCAVENGERHUNT_4_CALENDAR_TITLE","Carolina_Pirate_Map","ChallengeCart",100,"Academy",,,"ChallengeSiteMountain3",,259200,4,,,,,,,1,"TID_CHALLENGE055_SCAVENGERHUNT_4_CALENDAR_INTRO","prefabs/valley_event_55_calendar_clue_location_3.prefab_bin#stage1","sc/ui.sc","sticker_treasuremap_prop",86400,"bg_image_valley_event_treasurehunt_04_a","TID_CHALLENGE055_SCAVENGERHUNT_4_CALENDAR_STAGE1","prefabs/valley_event_55_calendar_clue_location_3.prefab_bin#stage1","sc/ui.sc","sticker_treasuremap_prop",86400,"bg_image_valley_event_treasurehunt_04_a",60,50,50,80,120,0,120,"ConstructionAny",,,,,,,,,,,,,"TID_CHALLENGE055_SCAVENGERHUNT_4_CALENDAR_WIN","prefabs/valley_event_55_calendar_clue_location_3.prefab_bin#stage1","sc/ui.sc","sticker_treasuremap_prop","bg_image_valley_event_treasurehunt_04_b","TID_CHALLENGE055_SCAVENGERHUNT_4_CALENDAR_LOSE_STAGE1","prefabs/valley_event_55_calendar_clue_location_3.prefab_bin#stage1","sc/ui.sc","sticker_treasuremap_prop","bg_image_valley_event_treasurehunt_04_a",86400,,,1000,,,,,,"None","Challenge056_ScavengerHunt_5_Calendar",,
"Challenge056_ScavengerHunt_5_Calendar","TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_TITLE","Carolina_Pirate_Cheer","ChallengeCart",100,"Academy",,,"ChallengeSiteShipwreck1",,259200,4,,,,,,,1,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_INTRO","prefabs/valley_event_56_calendar_clue_final_treasure.prefab_bin#stage1","sc/ui.sc","sticker_treasuremap_prop",86400,"bg_image_valley_event_treasurehunt_05","TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1","prefabs/valley_event_56_calendar_clue_final_treasure.prefab_bin#stage1","sc/ui.sc","sticker_treasuremap_prop",86400,"bg_image_valley_event_treasurehunt_05",,,,,,,,,,,14400,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_01","bg_image_valley_construction","Builder","Coins",252,"Science",25,,,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_WIN","prefabs/valley_event_56_calendar_clue_final_treasure.prefab_bin#stage2","sc/ui.sc","sticker_treasuremap_prop","bg_image_valley_event_treasurehunt_05","TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_LOSE_STAGE1","prefabs/valley_event_56_calendar_clue_final_treasure.prefab_bin#stage1","sc/ui.sc","sticker_treasuremap_prop","bg_image_valley_event_treasurehunt_05",86400,"FasterBundleValleyProductionArea",86400,,,,,,,"None",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_02","bg_image_village_resource_wood","Lumberjack","PotionIngredient3",8,"Reputation",28,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_03","bg_image_valley_wheat_field","Farmer","PotionIngredient5",10,"Science",50,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_04","bg_image_village_resource_clay","Claydigger","PotionIngredient6",13,"Reputation",47,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_05","bg_image_village_resource_wood","Lumberjack","PotionIngredient6",10,"Reputation",38,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_06","bg_image_valley_sheep_pasture","CowMilker","Coins",378,"Science",38,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_07","bg_image_village_resource_clay","Claydigger","PotionIngredient4",10,"Reputation",38,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_08","bg_image_valley_wheat_field","Farmer","PotionIngredient3",13,"Science",63,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_09","bg_image_valley_construction","Builder","PotionIngredient1",10,"Reputation",38,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_10","bg_image_valley_sheep_pasture","CowMilker","Coins",252,"Reputation",19,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_11","bg_image_village_resource_stone","Stonemason","Coins",756,"Science",76,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_12","bg_image_village_resource_stone","Stonemason","PotionIngredient4",13,"Science",63,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_13","bg_image_village_library","Researcher","Coins",504,"Science",50,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_14","bg_image_village_library","Researcher","PotionIngredient2",8,"Reputation",28,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_15","bg_image_valley_construction","Builder","Coins",252,"Science",25,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_16","bg_image_village_resource_wood","Lumberjack","PotionIngredient2",8,"Reputation",28,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_17","bg_image_village_resource_stone","Stonemason","PotionIngredient1",10,"Science",50,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_18","bg_image_village_library","Researcher","Coins",630,"Science",63,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_19","bg_image_village_resource_clay","Claydigger","Coins",504,"Science",50,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_20","bg_image_valley_sheep_pasture","CowMilker","PotionIngredient1",8,"Science",38,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_21","bg_image_village_library","Researcher","Coins",504,"Science",50,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_22","bg_image_valley_wheat_field","Farmer","PotionIngredient6",13,"Science",63,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_23","bg_image_valley_construction","Builder","Coins",504,"Science",50,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_24","bg_image_village_resource_wood","Lumberjack","Coins",252,"Science",25,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_25","bg_image_valley_wheat_field","Farmer","PotionIngredient3",15,"Science",76,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_26","bg_image_valley_sheep_pasture","CowMilker","PotionIngredient4",13,"Reputation",47,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_27","bg_image_village_resource_stone","Stonemason","PotionIngredient5",10,"Reputation",38,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_28","bg_image_village_resource_clay","Claydigger","PotionIngredient5",8,"Reputation",28,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_29","bg_image_valley_construction","Builder","PotionIngredient2",5,"Science",25,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400,"TID_CHALLENGE056_SCAVENGERHUNT_5_CALENDAR_STAGE1_JOB_30","bg_image_valley_wheat_field","Farmer","Coins",252,"Reputation",19,,,,,,,,,,,,,,,,,,,,,,,,,
"Challenge057_Pride_Calendar","TID_CHALLENGE057_PRIDE_CALENDAR_TITLE","DyeMaker","ChallengeCart",100,"Academy",,,"ChallengeSiteCalendar1",,259200,4,,,,,,,1,"TID_CHALLENGE057_PRIDE_CALENDAR_INTRO","prefab/valley_event_rainbows.prefab_bin#stage1","sc/ui.sc","sticker_rainbow_prop",172800,"bg_image_valley_keep_valley_beautiful_4","TID_CHALLENGE057_PRIDE_CALENDAR_STAGE1","prefab/valley_event_rainbows.prefab_bin#stage1","sc/ui.sc","sticker_rainbow_prop",86400,"bg_image_valley_keep_valley_beautiful_4",,,,,,,,,,,7200,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE1_JOB_01","bg_image_village_library","Researcher","Berry",12,"Reputation",7,,,"TID_CHALLENGE057_PRIDE_CALENDAR_WIN","prefab/valley_event_rainbows.prefab_bin#stage7","sc/ui.sc","sticker_rainbow_prop","bg_image_valley_keep_valley_beautiful_4","TID_CHALLENGE057_PRIDE_CALENDAR_LOSE_STAGE1","prefab/valley_event_rainbows.prefab_bin#stage1","sc/ui.sc","sticker_rainbow_prop","bg_image_valley_keep_valley_beautiful_4",345600,"FasterBundleValleyProductionArea",86400,,,,,,,"Calendar",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE1_JOB_02","bg_image_valley_sheep_pasture","CowMilker","Berry",24,"Reputation",14,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE1_JOB_03","bg_image_village_resource_wood","Lumberjack","Berry",24,"Reputation",14,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE1_JOB_04","bg_image_village_library","Researcher","Berry",35,"Reputation",20,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE1_JOB_05","bg_image_valley_sheep_pasture","CowMilker","Berry",24,"Reputation",14,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE1_JOB_06","bg_image_village_resource_wood","Lumberjack","Berry",12,"Reputation",7,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2,,,,,,,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE2","prefab/valley_event_rainbows.prefab_bin#stage2","sc/ui.sc","sticker_rainbow_prop",86400,"bg_image_valley_keep_valley_beautiful_4",30,100,100,70,100,100,100,"RedAny","YellowAny","DyeOrange",,,,,,,,,,,,,,,,"TID_CHALLENGE057_PRIDE_CALENDAR_LOSE_STAGE2","prefab/valley_event_rainbows.prefab_bin#stage2","sc/ui.sc","sticker_rainbow_prop","bg_image_valley_keep_valley_beautiful_4",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,3,,,,,,,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE3","prefab/valley_event_rainbows.prefab_bin#stage3","sc/ui.sc","sticker_rainbow_prop",86400,"bg_image_valley_keep_valley_beautiful_4",,,,,,,,,,,14400,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE3_JOB_01","bg_image_valley_wheat_field","Farmer","Mushroom",14,"Coins",180,,,,,,,,"TID_CHALLENGE057_PRIDE_CALENDAR_LOSE_STAGE3","prefab/valley_event_rainbows.prefab_bin#stage3","sc/ui.sc","sticker_rainbow_prop","bg_image_valley_keep_valley_beautiful_4",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE3_JOB_02","bg_image_village_resource_clay","Claydigger","Mushroom",21,"Coins",270,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE3_JOB_03","bg_image_valley_wheat_field","Farmer","Mushroom",28,"Coins",360,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE3_JOB_04","bg_image_village_resource_clay","Claydigger","Mushroom",21,"Coins",270,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE3_JOB_05","bg_image_valley_wheat_field","Farmer","Mushroom",21,"Coins",270,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE3_JOB_06","bg_image_village_resource_clay","Claydigger","Mushroom",28,"Coins",360,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,4,,,,,,,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE4","prefab/valley_event_rainbows.prefab_bin#stage4","sc/ui.sc","sticker_rainbow_prop",86400,"bg_image_valley_keep_valley_beautiful_4",45,100,100,70,100,100,100,"BlueAny","YellowAny","DyeGreen",,,,,,,,,,,,,,,,"TID_CHALLENGE057_PRIDE_CALENDAR_LOSE_STAGE4","prefab/valley_event_rainbows.prefab_bin#stage4","sc/ui.sc","sticker_rainbow_prop","bg_image_valley_keep_valley_beautiful_4",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5,,,,,,,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE5","prefab/valley_event_rainbows.prefab_bin#stage5","sc/ui.sc","sticker_rainbow_prop",86400,"bg_image_valley_keep_valley_beautiful_4",,,,,,,,,,,32400,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE5_JOB_01","bg_image_village_resource_stone","Stonemason","Science",49,"DyeRed",12,,,,,,,,"TID_CHALLENGE057_PRIDE_CALENDAR_LOSE_STAGE5","prefab/valley_event_rainbows.prefab_bin#stage5","sc/ui.sc","sticker_rainbow_prop","bg_image_valley_keep_valley_beautiful_4",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE5_JOB_02","bg_image_valley_construction","Builder","Science",65,"DyeYellow",11,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE5_JOB_03","bg_image_village_resource_stone","Stonemason","Science",43,"DyeBlue",8,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50400,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE5_JOB_04","bg_image_valley_construction","Builder","Science",76,"DyeRed",18,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE5_JOB_05","bg_image_village_resource_stone","Stonemason","Science",65,"DyeYellow",11,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE5_JOB_06","bg_image_valley_construction","Builder","Science",54,"DyeBlue",9,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,6,,,,,,,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE6","prefab/valley_event_rainbows.prefab_bin#stage6","sc/ui.sc","sticker_rainbow_prop",86400,"bg_image_valley_keep_valley_beautiful_4",60,100,100,70,100,100,100,"WhiteAny","BlueAny","RedAny",,,,,,,,,,,,,,,,"TID_CHALLENGE057_PRIDE_CALENDAR_LOSE_STAGE6","prefab/valley_event_rainbows.prefab_bin#stage6","sc/ui.sc","sticker_rainbow_prop","bg_image_valley_keep_valley_beautiful_4",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7,,,,,,,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE7","prefab/valley_event_rainbows.prefab_bin#stage7","sc/ui.sc","sticker_rainbow_prop",86400,"bg_image_valley_keep_valley_beautiful_4",,,,,,,,,,,21600,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE7_JOB_01","bg_image_valley_construction","Builder","PotionIngredient1",6,"PotionIngredient6",6,,,,,,,,"TID_CHALLENGE057_PRIDE_CALENDAR_LOSE_STAGE7","prefab/valley_event_rainbows.prefab_bin#stage7","sc/ui.sc","sticker_rainbow_prop","bg_image_valley_keep_valley_beautiful_4",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE7_JOB_02","bg_image_valley_sheep_pasture","CowMilker","Science",32,"PotionIngredient3",6,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE7_JOB_03","bg_image_valley_wheat_field","Farmer","Reputation",32,"PotionIngredient1",9,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE7_JOB_04","bg_image_village_resource_clay","Claydigger","Mushroom",34,"Coins",432,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE7_JOB_05","bg_image_village_resource_wood","Lumberjack","DyeYellow",9,"PotionIngredient3",11,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE7_JOB_06","bg_image_village_library","Researcher","PotionIngredient6",9,"Mushroom",34,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE7_JOB_07","bg_image_village_resource_stone","Stonemason","PotionIngredient6",9,"PotionIngredient5",9,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE7_JOB_08","bg_image_valley_background",,"DyeBlue",9,"Science",54,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000,"TID_CHALLENGE057_PRIDE_CALENDAR_STAGE7_JOB_09","bg_image_village_resource_wood","Lumberjack","PotionIngredient5",11,"DyeRed",13,,,,,,,,,,,,,,,,,,,,,,,,,
